question,answer
Hội thi Bí thư Chi đoàn giỏi của Trường Đại học Nông Lâm TP.HCM hướng đến điều gì?,"[""Tìm kiếm và tôn vinh bí thư chi đoàn xuất sắc"", ""Khuyến khích kỹ năng lãnh đạo đoàn"", ""Nâng cao năng lực bí thư chi đoàn""]"
Bí thư Chi đoàn giỏi tại Đại học Nông Lâm TP.HCM được tổ chức nhằm mục đích gì?,"[""Tìm kiếm và tôn vinh bí thư chi đoàn xuất sắc"", ""Khuyến khích kỹ năng lãnh đạo đoàn"", ""Nâng cao năng lực bí thư chi đoàn""]"
Hoạt động Bí thư Chi đoàn giỏi của Đại học Nông Lâm TP.HCM tập trung vào gì?,"[""Tìm kiếm và tôn vinh bí thư chi đoàn xuất sắc"", ""Khuyến khích kỹ năng lãnh đạo đoàn"", ""Nâng cao năng lực bí thư chi đoàn""]"
Hành trình đi tìm địa chỉ đỏ của Trường Đại học Nông Lâm TP.HCM có ý nghĩa gì?,"[""Tìm hiểu lịch sử, văn hóa cách mạng"", ""Kết nối với các địa điểm lịch sử"", ""Giáo dục truyền thống cách mạng""]"
Ý nghĩa của Hành trình đi tìm địa chỉ đỏ tại Đại học Nông Lâm TP.HCM là gì?,"[""Tìm hiểu lịch sử, văn hóa cách mạng"", ""Kết nối với các địa điểm lịch sử"", ""Giáo dục truyền thống cách mạng""]"
Hành trình đi tìm địa chỉ đỏ của Trường Đại học Nông Lâm TP.HCM hướng đến điều gì?,"[""Tìm hiểu lịch sử, văn hóa cách mạng"", ""Kết nối với các địa điểm lịch sử"", ""Giáo dục truyền thống cách mạng""]"
Hoạt động đi tìm địa chỉ đỏ tại Đại học Nông Lâm TP.HCM nhằm mục đích gì?,"[""Tìm hiểu lịch sử, văn hóa cách mạng"", ""Kết nối với các địa điểm lịch sử"", ""Giáo dục truyền thống cách mạng""]"
Hành trình đi tìm địa chỉ đỏ của Đại học Nông Lâm TP.HCM tập trung vào gì?,"[""Tìm hiểu lịch sử, văn hóa cách mạng"", ""Kết nối với các địa điểm lịch sử"", ""Giáo dục truyền thống cách mạng""]"
Lễ tuyên dương Sinh viên 5 tốt của Trường Đại học Nông Lâm TP.HCM nhằm mục đích gì?,"[""Tôn vinh sinh viên xuất sắc toàn diện"", ""Khuyến khích sinh viên phát triển toàn diện"", ""Ghi nhận sinh viên đạt tiêu chí 5 tốt""]"
Mục tiêu của Lễ tuyên dương Sinh viên 5 tốt tại Đại học Nông Lâm TP.HCM là gì?,"[""Tôn vinh sinh viên xuất sắc toàn diện"", ""Khuyến khích sinh viên phát triển toàn diện"", ""Ghi nhận sinh viên đạt tiêu chí 5 tốt""]"
Lễ tuyên dương Sinh viên 5 tốt của Trường Đại học Nông Lâm TP.HCM hướng đến điều gì?,"[""Tôn vinh sinh viên xuất sắc toàn diện"", ""Khuyến khích sinh viên phát triển toàn diện"", ""Ghi nhận sinh viên đạt tiêu chí 5 tốt""]"
Sinh viên 5 tốt tại Đại học Nông Lâm TP.HCM được tuyên dương nhằm mục đích gì?,"[""Tôn vinh sinh viên xuất sắc toàn diện"", ""Khuyến khích sinh viên phát triển toàn diện"", ""Ghi nhận sinh viên đạt tiêu chí 5 tốt""]"
Hoạt động tuyên dương Sinh viên 5 tốt của Đại học Nông Lâm TP.HCM tập trung vào gì?,"[""Tôn vinh sinh viên xuất sắc toàn diện"", ""Khuyến khích sinh viên phát triển toàn diện"", ""Ghi nhận sinh viên đạt tiêu chí 5 tốt""]"
Cuộc thi Nét đẹp sinh viên Nông Lâm của Trường Đại học Nông Lâm TP.HCM có mục đích gì?,"[""Tôn vinh vẻ đẹp sinh viên, tài năng, phẩm chất"", ""Khuyến khích sự tự tin, sáng tạo sinh viên"", ""Tìm kiếm sinh viên tiêu biểu về ngoại hình, tài năng""]"
Mục tiêu của Nét đẹp sinh viên Nông Lâm tại Đại học Nông Lâm TP.HCM là gì?,"[""Tôn vinh vẻ đẹp sinh viên, tài năng, phẩm chất"", ""Khuyến khích sự tự tin, sáng tạo sinh viên"", ""Tìm kiếm sinh viên tiêu biểu về ngoại hình, tài năng""]"
Nét đẹp sinh viên Nông Lâm của Trường Đại học Nông Lâm TP.HCM hướng đến điều gì?,"[""Tôn vinh vẻ đẹp sinh viên, tài năng, phẩm chất"", ""Khuyến khích sự tự tin, sáng tạo sinh viên"", ""Tìm kiếm sinh viên tiêu biểu về ngoại hình, tài năng""]"
Cuộc thi Nét đẹp sinh viên Nông Lâm tại Đại học Nông Lâm TP.HCM nhằm mục đích gì?,"[""Tôn vinh vẻ đẹp sinh viên, tài năng, phẩm chất"", ""Khuyến khích sự tự tin, sáng tạo sinh viên"", ""Tìm kiếm sinh viên tiêu biểu về ngoại hình, tài năng""]"
Hoạt động Nét đẹp sinh viên Nông Lâm của Đại học Nông Lâm TP.HCM tập trung vào gì?,"[""Tôn vinh vẻ đẹp sinh viên, tài năng, phẩm chất"", ""Khuyến khích sự tự tin, sáng tạo sinh viên"", ""Tìm kiếm sinh viên tiêu biểu về ngoại hình, tài năng""]"
"Trường Đại học Nông Lâm TP.HCM có bao nhiêu CLB, đội, nhóm cấp Trường?","[""16 CLB, đội, nhóm"", ""Mười sáu CLB, đội, nhóm"", ""16 đơn vị CLB cấp Trường""]"
"Số lượng CLB, đội, nhóm cấp Trường tại Đại học Nông Lâm TP.HCM là bao nhiêu?","[""16 CLB, đội, nhóm"", ""Mười sáu CLB, đội, nhóm"", ""16 đơn vị CLB cấp Trường""]"
"Đại học Nông Lâm TP.HCM sở hữu bao nhiêu CLB, đội, nhóm cấp Trường?","[""16 CLB, đội, nhóm"", ""Mười sáu CLB, đội, nhóm"", ""16 đơn vị CLB cấp Trường""]"
"Có bao nhiêu CLB, đội, nhóm cấp Trường tại Trường Đại học Nông Lâm TP.HCM?","[""16 CLB, đội, nhóm"", ""Mười sáu CLB, đội, nhóm"", ""16 đơn vị CLB cấp Trường""]"
"Số CLB, đội, nhóm cấp Trường của Đại học Nông Lâm TP.HCM là bao nhiêu?","[""16 CLB, đội, nhóm"", ""Mười sáu CLB, đội, nhóm"", ""16 đơn vị CLB cấp Trường""]"
CLB Cán bộ Đoàn Ngôi Sao Xanh của Trường Đại học Nông Lâm TP.HCM hoạt động trong lĩnh vực gì?,"[""Đào tạo cán bộ Đoàn–Hội"", ""Phát triển kỹ năng Đoàn–Hội"", ""Hỗ trợ cán bộ Đoàn–Hội""]"
Lĩnh vực hoạt động của CLB Ngôi Sao Xanh tại Đại học Nông Lâm TP.HCM là gì?,"[""Đào tạo cán bộ Đoàn–Hội"", ""Phát triển kỹ năng Đoàn–Hội"", ""Hỗ trợ cán bộ Đoàn–Hội""]"
CLB Ngôi Sao Xanh của Trường Đại học Nông Lâm TP.HCM tập trung vào hoạt động nào?,"[""Đào tạo cán bộ Đoàn–Hội"", ""Phát triển kỹ năng Đoàn–Hội"", ""Hỗ trợ cán bộ Đoàn–Hội""]"
Hoạt động chính của CLB Cán bộ Đoàn Ngôi Sao Xanh tại Đại học Nông Lâm TP.HCM là gì?,"[""Đào tạo cán bộ Đoàn–Hội"", ""Phát triển kỹ năng Đoàn–Hội"", ""Hỗ trợ cán bộ Đoàn–Hội""]"
CLB Ngôi Sao Xanh tại Trường Đại học Nông Lâm TP.HCM hướng đến lĩnh vực gì?,"[""Đào tạo cán bộ Đoàn–Hội"", ""Phát triển kỹ năng Đoàn–Hội"", ""Hỗ trợ cán bộ Đoàn–Hội""]"
Slogan của BEC English Club tại Trường Đại học Nông Lâm TP.HCM là gì?,"[""One benefit/One Energy/One Chance BEC"", ""One benefit, One Energy, One Chance"", ""One benefit – One Energy – One Chance BEC""]"
BEC English Club của Đại học Nông Lâm TP.HCM có khẩu hiệu gì?,"[""One benefit/One Energy/One Chance BEC"", ""One benefit, One Energy, One Chance"", ""One benefit – One Energy – One Chance BEC""]"
Khẩu hiệu của BEC English Club tại Trường Đại học Nông Lâm TP.HCM là gì?,"[""One benefit/One Energy/One Chance BEC"", ""One benefit, One Energy, One Chance"", ""One benefit – One Energy – One Chance BEC""]"
BEC English Club của Trường Đại học Nông Lâm TP.HCM sử dụng slogan nào?,"[""One benefit/One Energy/One Chance BEC"", ""One benefit, One Energy, One Chance"", ""One benefit – One Energy – One Chance BEC""]"
Slogan mà BEC English Club tại Đại học Nông Lâm TP.HCM chọn là gì?,"[""One benefit/One Energy/One Chance BEC"", ""One benefit, One Energy, One Chance"", ""One benefit – One Energy – One Chance BEC""]"
CLB Bóng rổ Đại học Nông Lâm TP.HCM thuộc đơn vị quản lý nào?,"[""Hội thể thao"", ""Hội thể thao trường"", ""Đơn vị Hội thể thao""]"
Đơn vị quản lý CLB Bóng rổ tại Trường Đại học Nông Lâm TP.HCM là gì?,"[""Hội thể thao"", ""Hội thể thao trường"", ""Đơn vị Hội thể thao""]"
CLB Bóng rổ của Đại học Nông Lâm TP.HCM được quản lý bởi ai?,"[""Hội thể thao"", ""Hội thể thao trường"", ""Đơn vị Hội thể thao""]"
Hội thể thao nào quản lý CLB Bóng rổ tại Trường Đại học Nông Lâm TP.HCM?,"[""Hội thể thao"", ""Hội thể thao trường"", ""Đơn vị Hội thể thao""]"
CLB Bóng rổ Đại học Nông Lâm TP.HCM nằm dưới sự quản lý của đơn vị nào?,"[""Hội thể thao"", ""Hội thể thao trường"", ""Đơn vị Hội thể thao""]"
Email liên hệ của CLB Du lịch Sinh thái tại Trường Đại học Nông Lâm TP.HCM là gì?,"[""dlst@tuoitrenonglam.com"", ""Địa chỉ dlst@tuoitrenonglam.com"", ""Email dlst@tuoitrenonglam.com""]"
Địa chỉ email của CLB Du lịch Sinh thái tại Đại học Nông Lâm TP.HCM là gì?,"[""dlst@tuoitrenonglam.com"", ""Địa chỉ dlst@tuoitrenonglam.com"", ""Email dlst@tuoitrenonglam.com""]"
CLB Du lịch Sinh thái của Trường Đại học Nông Lâm TP.HCM sử dụng email nào?,"[""dlst@tuoitrenonglam.com"", ""Địa chỉ dlst@tuoitrenonglam.com"", ""Email dlst@tuoitrenonglam.com""]"
Liên hệ CLB Du lịch Sinh thái tại Đại học Nông Lâm TP.HCM qua email nào?,"[""dlst@tuoitrenonglam.com"", ""Địa chỉ dlst@tuoitrenonglam.com"", ""Email dlst@tuoitrenonglam.com""]"
Email của CLB Du lịch Sinh thái Trường Đại học Nông Lâm TP.HCM là gì?,"[""dlst@tuoitrenonglam.com"", ""Địa chỉ dlst@tuoitrenonglam.com"", ""Email dlst@tuoitrenonglam.com""]"
Chủ nhiệm CLB Khởi nghiệp (NLU Startup Club) của Trường Đại học Nông Lâm TP.HCM là ai?,"[""Trần Phạm Mỹ Duyên"", ""Cô Trần Phạm Mỹ Duyên"", ""Chủ nhiệm Trần Phạm Mỹ Duyên""]"
Ai là chủ nhiệm CLB Khởi nghiệp tại Đại học Nông Lâm TP.HCM?,"[""Trần Phạm Mỹ Duyên"", ""Cô Trần Phạm Mỹ Duyên"", ""Chủ nhiệm Trần Phạm Mỹ Duyên""]"
Người đứng đầu CLB Khởi nghiệp của Trường Đại học Nông Lâm TP.HCM là ai?,"[""Trần Phạm Mỹ Duyên"", ""Cô Trần Phạm Mỹ Duyên"", ""Chủ nhiệm Trần Phạm Mỹ Duyên""]"
CLB Khởi nghiệp tại Đại học Nông Lâm TP.HCM do ai phụ trách?,"[""Trần Phạm Mỹ Duyên"", ""Cô Trần Phạm Mỹ Duyên"", ""Chủ nhiệm Trần Phạm Mỹ Duyên""]"
Chủ nhiệm của NLU Startup Club tại Trường Đại học Nông Lâm TP.HCM là ai?,"[""Trần Phạm Mỹ Duyên"", ""Cô Trần Phạm Mỹ Duyên"", ""Chủ nhiệm Trần Phạm Mỹ Duyên""]"
Fanpage của CLB Sách và Hành động Nông Lâm TP.HCM là gì?,"[""https://www.facebook.com/clbsvhdnlu"", ""Fanpage clbsvhdnlu"", ""Trang https://www.facebook.com/clbsvhdnlu""]"
Trang fanpage của CLB Sách và Hành động tại Đại học Nông Lâm TP.HCM là gì?,"[""https://www.facebook.com/clbsvhdnlu"", ""Fanpage clbsvhdnlu"", ""Trang https://www.facebook.com/clbsvhdnlu""]"
CLB Sách và Hành động của Trường Đại học Nông Lâm TP.HCM sử dụng fanpage nào?,"[""https://www.facebook.com/clbsvhdnlu"", ""Fanpage clbsvhdnlu"", ""Trang https://www.facebook.com/clbsvhdnlu""]"
Địa chỉ fanpage của CLB Sách và Hành động tại Đại học Nông Lâm TP.HCM là gì?,"[""https://www.facebook.com/clbsvhdnlu"", ""Fanpage clbsvhdnlu"", ""Trang https://www.facebook.com/clbsvhdnlu""]"
Fanpage mà CLB Sách và Hành động Trường Đại học Nông Lâm TP.HCM sử dụng là gì?,"[""https://www.facebook.com/clbsvhdnlu"", ""Fanpage clbsvhdnlu"", ""Trang https://www.facebook.com/clbsvhdnlu""]"
CLB Một Sức khỏe TP.HCM của Trường Đại học Nông Lâm TP.HCM thuộc khoa nào?,"[""Khoa Chăn nuôi Thú y"", ""Đoàn - Hội khoa Chăn nuôi Thú y"", ""Khoa Chăn nuôi và Thú y""]"
Khoa nào quản lý CLB Một Sức khỏe TP.HCM tại Đại học Nông Lâm TP.HCM?,"[""Khoa Chăn nuôi Thú y"", ""Đoàn - Hội khoa Chăn nuôi Thú y"", ""Khoa Chăn nuôi và Thú y""]"
CLB Một Sức khỏe TP.HCM của Trường Đại học Nông Lâm TP.HCM do khoa nào phụ trách?,"[""Khoa Chăn nuôi Thú y"", ""Đoàn - Hội khoa Chăn nuôi Thú y"", ""Khoa Chăn nuôi và Thú y""]"
Đơn vị quản lý CLB Một Sức khỏe TP.HCM tại Đại học Nông Lâm TP.HCM là khoa nào?,"[""Khoa Chăn nuôi Thú y"", ""Đoàn - Hội khoa Chăn nuôi Thú y"", ""Khoa Chăn nuôi và Thú y""]"
CLB Một Sức khỏe TP.HCM tại Trường Đại học Nông Lâm TP.HCM thuộc quản lý của khoa nào?,"[""Khoa Chăn nuôi Thú y"", ""Đoàn - Hội khoa Chăn nuôi Thú y"", ""Khoa Chăn nuôi và Thú y""]"
Slogan của CLB Thể thao Điện tử PWF tại Trường Đại học Nông Lâm TP.HCM là gì?,"[""PWF - Kết nối đam mê, chinh phục thử thách"", ""Kết nối đam mê, chinh phục thử thách"", ""PWF - Chinh phục thử thách, kết nối đam mê""]"
Khẩu hiệu của CLB PWF Gaming tại Đại học Nông Lâm TP.HCM là gì?,"[""PWF - Kết nối đam mê, chinh phục thử thách"", ""Kết nối đam mê, chinh phục thử thách"", ""PWF - Chinh phục thử thách, kết nối đam mê""]"
CLB Thể thao Điện tử PWF của Trường Đại học Nông Lâm TP.HCM sử dụng slogan nào?,"[""PWF - Kết nối đam mê, chinh phục thử thách"", ""Kết nối đam mê, chinh phục thử thách"", ""PWF - Chinh phục thử thách, kết nối đam mê""]"
Slogan mà CLB PWF Gaming tại Đại học Nông Lâm TP.HCM chọn là gì?,"[""PWF - Kết nối đam mê, chinh phục thử thách"", ""Kết nối đam mê, chinh phục thử thách"", ""PWF - Chinh phục thử thách, kết nối đam mê""]"
CLB Thể thao Điện tử PWF tại Trường Đại học Nông Lâm TP.HCM có khẩu hiệu gì?,"[""PWF - Kết nối đam mê, chinh phục thử thách"", ""Kết nối đam mê, chinh phục thử thách"", ""PWF - Chinh phục thử thách, kết nối đam mê""]"
Slogan của CLB Thú y Engscope tại Trường Đại học Nông Lâm TP.HCM là gì?,"[""Engscope – Lan tỏa kiến thức – Kết nối đam mê – Nuôi dưỡng tương lai"", ""Lan tỏa kiến thức, kết nối đam mê, nuôi dưỡng tương lai"", ""Engscope – Kết nối đam mê, lan tỏa kiến thức, nuôi dưỡng tương lai""]"
Khẩu hiệu của CLB Thú y Engscope tại Đại học Nông Lâm TP.HCM là gì?,"[""Engscope – Lan tỏa kiến thức – Kết nối đam mê – Nuôi dưỡng tương lai"", ""Lan tỏa kiến thức, kết nối đam mê, nuôi dưỡng tương lai"", ""Engscope – Kết nối đam mê, lan tỏa kiến thức, nuôi dưỡng tương lai""]"
CLB Thú y Engscope của Trường Đại học Nông Lâm TP.HCM sử dụng slogan nào?,"[""Engscope – Lan tỏa kiến thức – Kết nối đam mê – Nuôi dưỡng tương lai"", ""Lan tỏa kiến thức, kết nối đam mê, nuôi dưỡng tương lai"", ""Engscope – Kết nối đam mê, lan tỏa kiến thức, nuôi dưỡng tương lai""]"
Slogan mà CLB Thú y Engscope tại Đại học Nông Lâm TP.HCM chọn là gì?,"[""Engscope – Lan tỏa kiến thức – Kết nối đam mê – Nuôi dưỡng tương lai"", ""Lan tỏa kiến thức, kết nối đam mê, nuôi dưỡng tương lai"", ""Engscope – Kết nối đam mê, lan tỏa kiến thức, nuôi dưỡng tương lai""]"
CLB Thú y Engscope tại Trường Đại học Nông Lâm TP.HCM có khẩu hiệu gì?,"[""Engscope – Lan tỏa kiến thức – Kết nối đam mê – Nuôi dưỡng tương lai"", ""Lan tỏa kiến thức, kết nối đam mê, nuôi dưỡng tương lai"", ""Engscope – Kết nối đam mê, lan tỏa kiến thức, nuôi dưỡng tương lai""]"
CLB Truyền thông Nông Lâm Radio của Trường Đại học Nông Lâm TP.HCM hoạt động trong lĩnh vực gì?,"[""Truyền thông"", ""Lĩnh vực truyền thông"", ""Hoạt động truyền thông""]"
Lĩnh vực hoạt động của CLB Nông Lâm Radio tại Đại học Nông Lâm TP.HCM là gì?,"[""Truyền thông"", ""Lĩnh vực truyền thông"", ""Hoạt động truyền thông""]"
CLB Truyền thông Nông Lâm Radio của Trường Đại học Nông Lâm TP.HCM tập trung vào lĩnh vực nào?,"[""Truyền thông"", ""Lĩnh vực truyền thông"", ""Hoạt động truyền thông""]"
Hoạt động chính của CLB Nông Lâm Radio tại Đại học Nông Lâm TP.HCM là gì?,"[""Truyền thông"", ""Lĩnh vực truyền thông"", ""Hoạt động truyền thông""]"
CLB Nông Lâm Radio tại Trường Đại học Nông Lâm TP.HCM hướng đến lĩnh vực gì?,"[""Truyền thông"", ""Lĩnh vực truyền thông"", ""Hoạt động truyền thông""]"
Chủ nhiệm của CLB Yêu Môi trường tại Trường Đại học Nông Lâm TP.HCM là ai?,"[""Trần Ái Thiên"", ""Cô Trần Ái Thiên"", ""Chủ nhiệm Trần Ái Thiên""]"
Ai là chủ nhiệm CLB Yêu Môi trường tại Đại học Nông Lâm TP.HCM?,"[""Trần Ái Thiên"", ""Cô Trần Ái Thiên"", ""Chủ nhiệm Trần Ái Thiên""]"
Người đứng đầu CLB Yêu Môi trường của Trường Đại học Nông Lâm TP.HCM là ai?,"[""Trần Ái Thiên"", ""Cô Trần Ái Thiên"", ""Chủ nhiệm Trần Ái Thiên""]"
CLB Yêu Môi trường tại Đại học Nông Lâm TP.HCM do ai phụ trách?,"[""Trần Ái Thiên"", ""Cô Trần Ái Thiên"", ""Chủ nhiệm Trần Ái Thiên""]"
Email liên hệ của Đội Công tác Xã hội tại Trường Đại học Nông Lâm TP.HCM là gì?,"[""doicongtacxahoi@st.hcmuaf.edu.vn"", ""Địa chỉ doicongtacxahoi@st.hcmuaf.edu.vn"", ""Email doicongtacxahoi@st.hcmuaf.edu.vn""]"
Địa chỉ email của Đội Công tác Xã hội tại Đại học Nông Lâm TP.HCM là gì?,"[""doicongtacxahoi@st.hcmuaf.edu.vn"", ""Địa chỉ doicongtacxahoi@st.hcmuaf.edu.vn"", ""Email doicongtacxahoi@st.hcmuaf.edu.vn""]"
Đội Công tác Xã hội của Trường Đại học Nông Lâm TP.HCM sử dụng email nào?,"[""doicongtacxahoi@st.hcmuaf.edu.vn"", ""Địa chỉ doicongtacxahoi@st.hcmuaf.edu.vn"", ""Email doicongtacxahoi@st.hcmuaf.edu.vn""]"
Liên hệ Đội Công tác Xã hội tại Đại học Nông Lâm TP.HCM qua email nào?,"[""doicongtacxahoi@st.hcmuaf.edu.vn"", ""Địa chỉ doicongtacxahoi@st.hcmuaf.edu.vn"", ""Email doicongtacxahoi@st.hcmuaf.edu.vn""]"
Email của Đội Công tác Xã hội Trường Đại học Nông Lâm TP.HCM là gì?,"[""doicongtacxahoi@st.hcmuaf.edu.vn"", ""Địa chỉ doicongtacxahoi@st.hcmuaf.edu.vn"", ""Email doicongtacxahoi@st.hcmuaf.edu.vn""]"
Fanpage của Đội Văn nghệ Rạng Đông tại Trường Đại học Nông Lâm TP.HCM là gì?,"[""https://www.facebook.com/doivannghe.rangdong"", ""Fanpage doivannghe.rangdong"", ""Trang https://www.facebook.com/doivannghe.rangdong""]"
Trang fanpage của Đội Văn nghệ Rạng Đông tại Đại học Nông Lâm TP.HCM là gì?,"[""https://www.facebook.com/doivannghe.rangdong"", ""Fanpage doivannghe.rangdong"", ""Trang https://www.facebook.com/doivannghe.rangdong""]"
Đội Văn nghệ Rạng Đông của Trường Đại học Nông Lâm TP.HCM sử dụng fanpage nào?,"[""https://www.facebook.com/doivannghe.rangdong"", ""Fanpage doivannghe.rangdong"", ""Trang https://www.facebook.com/doivannghe.rangdong""]"
Địa chỉ fanpage của Đội Văn nghệ Rạng Đông tại Đại học Nông Lâm TP.HCM là gì?,"[""https://www.facebook.com/doivannghe.rangdong"", ""Fanpage doivannghe.rangdong"", ""Trang https://www.facebook.com/doivannghe.rangdong""]"
Fanpage mà Đội Văn nghệ Rạng Đông Trường Đại học Nông Lâm TP.HCM sử dụng là gì?,"[""https://www.facebook.com/doivannghe.rangdong"", ""Fanpage doivannghe.rangdong"", ""Trang https://www.facebook.com/doivannghe.rangdong""]"
Đội Nhiệt huyết Rừng Xanh của Trường Đại học Nông Lâm TP.HCM thuộc khoa nào?,"[""Khoa Lâm Nghiệp"", ""Đoàn–Hội khoa Lâm Nghiệp"", ""Khoa Lâm Nghiệp quản lý""]"
Khoa nào quản lý Đội Nhiệt huyết Rừng Xanh tại Đại học Nông Lâm TP.HCM?,"[""Khoa Lâm Nghiệp"", ""Đoàn–Hội khoa Lâm Nghiệp"", ""Khoa Lâm Nghiệp quản lý""]"
Đội Nhiệt huyết Rừng Xanh của Trường Đại học Nông Lâm TP.HCM do khoa nào phụ trách?,"[""Khoa Lâm Nghiệp"", ""Đoàn–Hội khoa Lâm Nghiệp"", ""Khoa Lâm Nghiệp quản lý""]"
Đơn vị quản lý Đội Nhiệt huyết Rừng Xanh tại Đại học Nông Lâm TP.HCM là khoa nào?,"[""Khoa Lâm Nghiệp"", ""Đoàn–Hội khoa Lâm Nghiệp"", ""Khoa Lâm Nghiệp quản lý""]"
Đội Nhiệt huyết Rừng Xanh tại Trường Đại học Nông Lâm TP.HCM thuộc quản lý của khoa nào?,"[""Khoa Lâm Nghiệp"", ""Đoàn–Hội khoa Lâm Nghiệp"", ""Khoa Lâm Nghiệp quản lý""]"
Slogan của Hội Cổ động viên Nong Lam Buffaloes tại Trường Đại học Nông Lâm TP.HCM là gì?,"[""We are Nong Lam - We cheer Nong Lam"", ""We are Nong Lam, We cheer Nong Lam"", ""Nong Lam – We cheer Nong Lam""]"
Khẩu hiệu của Hội Cổ động viên Nong Lam Buffaloes tại Đại học Nông Lâm TP.HCM là gì?,"[""We are Nong Lam - We cheer Nong Lam"", ""We are Nong Lam, We cheer Nong Lam"", ""Nong Lam – We cheer Nong Lam""]"
Hội Cổ động viên Nong Lam Buffaloes của Trường Đại học Nông Lâm TP.HCM sử dụng slogan nào?,"[""We are Nong Lam - We cheer Nong Lam"", ""We are Nong Lam, We cheer Nong Lam"", ""Nong Lam – We cheer Nong Lam""]"
Slogan mà Hội Cổ động viên Nong Lam Buffaloes tại Đại học Nông Lâm TP.HCM chọn là gì?,"[""We are Nong Lam - We cheer Nong Lam"", ""We are Nong Lam, We cheer Nong Lam"", ""Nong Lam – We cheer Nong Lam""]"
Hội Cổ động viên Nong Lam Buffaloes tại Trường Đại học Nông Lâm TP.HCM có khẩu hiệu gì?,"[""We are Nong Lam - We cheer Nong Lam"", ""We are Nong Lam, We cheer Nong Lam"", ""Nong Lam – We cheer Nong Lam""]"
Đội Văn nghệ Xung kích Nhịp Điệu Xanh của Trường Đại học Nông Lâm TP.HCM hoạt động trong lĩnh vực gì?,"[""Văn nghệ"", ""Lĩnh vực văn nghệ"", ""Hoạt động văn nghệ""]"
Lĩnh vực hoạt động của Đội Nhịp Điệu Xanh tại Đại học Nông Lâm TP.HCM là gì?,"[""Văn nghệ"", ""Lĩnh vực văn nghệ"", ""Hoạt động văn nghệ""]"
Đội Văn nghệ Xung kích Nhịp Điệu Xanh của Trường Đại học Nông Lâm TP.HCM tập trung vào lĩnh vực nào?,"[""Văn nghệ"", ""Lĩnh vực văn nghệ"", ""Hoạt động văn nghệ""]"
Hoạt động chính của Đội Nhịp Điệu Xanh tại Đại học Nông Lâm TP.HCM là gì?,"[""Văn nghệ"", ""Lĩnh vực văn nghệ"", ""Hoạt động văn nghệ""]"
Đội Nhịp Điệu Xanh tại Trường Đại học Nông Lâm TP.HCM hướng đến lĩnh vực gì?,"[""Văn nghệ"", ""Lĩnh vực văn nghệ"", ""Hoạt động văn nghệ""]"
Tổ Tu dưỡng Rèn luyện Hạt Giống Đỏ của Trường Đại học Nông Lâm TP.HCM tập trung vào nội dung gì?,"[""Tư tưởng, lý luận chính trị, kiến thức lịch sử, xã hội"", ""Lý luận chính trị, lịch sử, xã hội"", ""Giáo dục tư tưởng, lịch sử, chính trị""]"
Nội dung hoạt động của Tổ Hạt Giống Đỏ tại Đại học Nông Lâm TP.HCM là gì?,"[""Tư tưởng, lý luận chính trị, kiến thức lịch sử, xã hội"", ""Lý luận chính trị, lịch sử, xã hội"", ""Giáo dục tư tưởng, lịch sử, chính trị""]"
Tổ Tu dưỡng Rèn luyện Hạt Giống Đỏ của Trường Đại học Nông Lâm TP.HCM hướng đến lĩnh vực nào?,"[""Tư tưởng, lý luận chính trị, kiến thức lịch sử, xã hội"", ""Lý luận chính trị, lịch sử, xã hội"", ""Giáo dục tư tưởng, lịch sử, chính trị""]"
Hoạt động chính của Tổ Hạt Giống Đỏ tại Đại học Nông Lâm TP.HCM là gì?,"[""Tư tưởng, lý luận chính trị, kiến thức lịch sử, xã hội"", ""Lý luận chính trị, lịch sử, xã hội"", ""Giáo dục tư tưởng, lịch sử, chính trị""]"
Tổ Hạt Giống Đỏ tại Trường Đại học Nông Lâm TP.HCM tập trung vào gì?,"[""Tư tưởng, lý luận chính trị, kiến thức lịch sử, xã hội"", ""Lý luận chính trị, lịch sử, xã hội"", ""Giáo dục tư tưởng, lịch sử, chính trị""]"
Địa chỉ cơ sở chính của Trường Đại học Nông Lâm TP.HCM là gì?,"[""Khu phố 22-23, Phường Linh Trung, Thành phố Thủ Đức, Thành phố Hồ Chí Minh"", ""Phường Linh Trung, Thủ Đức, TP.HCM"", ""Khu phố 22-23, Linh Trung, Thủ Đức, TP.HCM""]"
Trường Đại học Nông Lâm TP.HCM nằm ở đâu?,"[""Khu phố 22-23, Phường Linh Trung, Thành phố Thủ Đức, Thành phố Hồ Chí Minh"", ""Phường Linh Trung, Thủ Đức, TP.HCM"", ""Khu phố 22-23, Linh Trung, Thủ Đức, TP.HCM""]"
Cơ sở chính của Đại học Nông Lâm TP.HCM có địa chỉ nào?,"[""Khu phố 22-23, Phường Linh Trung, Thành phố Thủ Đức, Thành phố Hồ Chí Minh"", ""Phường Linh Trung, Thủ Đức, TP.HCM"", ""Khu phố 22-23, Linh Trung, Thủ Đức, TP.HCM""]"
Địa chỉ của Trường Đại học Nông Lâm TP.HCM tại TP.HCM là gì?,"[""Khu phố 22-23, Phường Linh Trung, Thành phố Thủ Đức, Thành phố Hồ Chí Minh"", ""Phường Linh Trung, Thủ Đức, TP.HCM"", ""Khu phố 22-23, Linh Trung, Thủ Đức, TP.HCM""]"
