question,answer
CLB nào thuộc khoa Ngoại ngữ – Sư phạm và có fanpage là https://www.facebook.com/FiRE.EnglishClub?,**Fire English Club** được quản lý bởi Đoàn–Hội khoa Ngoại ngữ – Sư phạm. Fanpage của CLB đó là gì?: không có thông tin
CLB B.A.S hoạt động trong những lĩnh vực nào và được quản lý bởi đơn vị nào?,"CLB B.A.S hoạt động trong các lĩnh vực: **Kỹ năng**, **Thể thao**, **Tình nguyện**, **Học thuật**, **Văn nghệ** và **Truyền thông**, và được quản lý bởi **Phòng Công tác sinh viên**."
CLB thể thao nào có slogan “Rèn luyện tinh thần và thể lực để vững bước cho tương lai. Kiai!”?,**CLB Karate-Do** có slogan “Rèn luyện tinh thần và thể lực để vững bước cho tương lai. Kiai!”.
CLB nào thuộc Trung tâm Hỗ trợ Sinh viên & Quan hệ Doanh nghiệp và có slogan là “Đồng hành cùng sinh viên!”?,**CLB Kết Nối Thành Công** thuộc Trung tâm Hỗ trợ Sinh viên & Quan hệ Doanh nghiệp và có slogan là **Đồng hành cùng sinh viên!**.
CLB Khởi nghiệp do Trung tâm Ươm tạo Doanh nghiệp công nghệ quản lý có slogan là gì?,"Đúng, CLB Khởi nghiệp do **Trung tâm Ươm tạo Doanh nghiệp công nghệ** quản lý và slogan của CLB Khởi nghiệp là: **Ươm mầm ý tưởng – Vững bước thành công**."
CLB nào hoạt động trong lĩnh vực học thuật và có chủ nhiệm là Võ Minh Trường?,"Các CLB hoạt động trong lĩnh vực học thuật gồm: **CLB Sách và Hành Động Nông Lâm TP.HCM**, **CLB Học thuật–Kỹ năng Quản trị (B.A.S)**, **CLB Một Sức Khỏe TP.HCM (HCMC One Health Club)**, **CLB Du lịch Sinh thái**, và **CLB Tiếng Anh Khoa Công Nghệ Hóa Học và Thực Phẩm (Seeds For Future) SFF**. Chủ nhiệm của CLB Một Sức Khỏe TP.HCM (HCMC One Health Club) là **Võ Minh Trường**."
"CLB nào do Thư viện quản lý, hoạt động trong lĩnh vực học thuật và truyền thông?",**CLB Sách và Hành Động Nông Lâm TP.HCM** do Thư viện quản lý. CLB đó hoạt động trong những lĩnh vực nào?: không có thông tin
CLB nào của khoa Công nghệ Hóa học và Thực phẩm hoạt động về ngoại ngữ?,**CLB Tiếng Anh Khoa Công Nghệ Hóa Học và Thực Phẩm (Seeds For Future) SFF** là CLB của khoa Công nghệ Hóa học và Thực phẩm và hoạt động trong lĩnh vực **Học thuật** và **Ngoại ngữ**.
CLB nào có slogan “Will be the better not be the best” và thuộc khoa Kinh tế?,CLB nào có slogan “Will be the better not be the best”?: không có thông tin. CLB Tiếng Anh Khoa Kinh Tế EFB (English For Business Club) EFB thuộc **khoa Kinh tế**.
CLB thể thao điện tử nào được quản lý bởi Phòng Công tác Sinh viên?,**CLB Thể thao Điện tử PWF – CLB PWF GAMING** được quản lý bởi Phòng Công tác Sinh viên.
CLB học thuật nào thuộc khoa Chăn nuôi Thú y có tên là Engscope?,"Các CLB học thuật thuộc khoa Chăn nuôi Thú y gồm: **CLB Thú Y Engscope**, **CLB Dược Thú Y**, và **CLB Một Sức Khỏe TP.HCM (HCMC One Health Club)**. Tên CLB đó là gì?: không có thông tin"
CLB truyền thông nào có slogan “Nơi cảm xúc tôi và bạn hòa tan”?,"CLB Truyền Thông Nông Lâm Radio có slogan là ""Nơi cảm xúc tôi và bạn hòa tan""."
CLB nào thuộc lĩnh vực truyền thông và động vật hoang dã do Lê Tường Vi làm đội trưởng?,"CLB truyền thông Nông Lâm Radio thuộc lĩnh vực truyền thông.  Không có thông tin về CLB nào thuộc lĩnh vực động vật hoang dã, đội trưởng của CLB đó, hay CLB nào thuộc cả hai lĩnh vực và do Lê Tường Vi làm đội trưởng."
"CLB nào hoạt động trong lĩnh vực tình nguyện, học thuật, môi trường và thể thao?","Các CLB hoạt động trong lĩnh vực tình nguyện là: **1. CLB YÊU MÔI TRƯỜNG**, **2. CLB KẾT NỐI THÀNH CÔNG**, **3. CLB DU LỊCH SINH THÁI**, **4. CLB HỌC THUẬT–KỸ NĂNG QUẢN TRỊ (B.A.S)**.  Các CLB hoạt động trong lĩnh vực học thuật là: **1. CLB MỘT SỨC KHỎE TP.HCM (HCMC One Health Club)**, **2. CLB HỌC THUẬT–KỸ NĂNG QUẢN TRỊ (B.A.S)**, **3. CLB DU LỊCH SINH THÁI**, **4. CLB SÁCH VÀ HÀNH ĐỘNG NÔNG LÂM TP.HCM**, **5. CLB TIẾNG ANH KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM (Seeds For Future) SFF**, **6. CLB YÊU MÔI TRƯỜNG**, **7. CLB TIẾNG ANH KHOA KINH TẾ EFB (English For Business Club) EFB**. CLB hoạt động trong lĩnh vực môi trường là: **1. CLB YÊU MÔI TRƯỜNG**. Các CLB hoạt động trong lĩnh vực thể thao là: **1. CLB YÊU MÔI TRƯỜNG**, **2. CLB THỂ THAO ĐIỆN TỬ PWF – CLB PWF GAMING**, **3. CLB BÓNG RỔ ĐẠI HỌC NÔNG LÂM**, **4. CLB HỌC THUẬT–KỸ NĂNG QUẢN TRỊ (B.A.S)**. Không có thông tin về CLB nào hoạt động trong cả bốn lĩnh vực."
"Tổ chức nào có lĩnh vực hoạt động về tư tưởng, lý luận chính trị, kiến thức lịch sử, xã hội?",Tổ chức Tổ Tu Dưỡng Rèn Luyện Hạt Giống Đỏ có lĩnh vực hoạt động về: **1.** Tư tưởng; **2.** Lý luận chính trị; **3.** Kiến thức lịch sử; **4.** Xã hội.
Đội nào có slogan là “Sống là cho đâu chỉ nhận riêng mình” và hoạt động tình nguyện xã hội?,Đội Công Tác Xã Hội có slogan là “Sống là cho đâu chỉ nhận riêng mình”. Các đội hoạt động tình nguyện xã hội là: **1.** Đội Công Tác Xã Hội; **2.** Đội Nhiệt Huyết Rừng Xanh; **3.** Đội Xung Kích Khoa Khoa Học Sinh Học.
"Đội nào thuộc khoa Chăn nuôi Thú y, hoạt động trong lĩnh vực hỗ trợ Đoàn – Hội, và có đội trưởng là Trần Viết Nguyên Chương?","Dựa trên tài liệu được cung cấp:
**1.** Đội Khát vọng Tuổi trẻ thuộc khoa Chăn nuôi Thú y.  Không có thông tin về đội nào hoạt động trong lĩnh vực hỗ trợ Đoàn – Hội hoặc có đội trưởng là Trần Viết Nguyên Chương."
Đội nào thuộc khoa Lâm nghiệp có khẩu hiệu “Nhiệt huyết – Đoàn kết – Hành động”?,"Dựa trên tài liệu được cung cấp:
**1.** Đội Nhiệt huyết Rừng Xanh thuộc khoa Lâm nghiệp.  Không có thông tin về đội nào có khẩu hiệu “Nhiệt huyết – Đoàn kết – Hành động”."
Đội văn nghệ nào có slogan là “Music – Friend - Bioscience” và thuộc khoa Khoa học Sinh học?,Không có thông tin về đội văn nghệ nào có slogan là “Music – Friend - Bioscience”. Dựa trên tài liệu được cung cấp: **1.** Đội Văn nghệ MFB–Melody from Bio thuộc khoa Khoa học Sinh học.
Đội Văn nghệ Rạng Đông thuộc đơn vị nào và có lĩnh vực hoạt động gì?,Dựa trên tài liệu được cung cấp: **1.** Đội Văn nghệ Rạng Đông thuộc Đoàn Thanh niên.  Đội Văn nghệ Rạng Đông có các lĩnh vực hoạt động là: **1.** Văn nghệ; **2.** Truyền thông.
"Đội nào có slogan “Nhịp Điệu Xanh, mãi trong tim…” và được quản lý bởi Hội Sinh viên trường?","Dựa trên tài liệu được cung cấp: **1.** Đội Văn nghệ Xung kích Nhịp Điệu Xanh có slogan “Nhịp Điệu Xanh, mãi trong tim…”.  **1.** Đội Công tác Xã hội được quản lý bởi Hội Sinh viên trường."
"Đội nào thuộc khoa Khoa học Sinh học hoạt động cả trong tình nguyện, văn nghệ và bảo vệ môi trường?","Dựa trên tài liệu được cung cấp: **1.** Đội Xung kích Khoa Khoa học Sinh học và **2.** Đội Văn nghệ MFB–Melody from Bio thuộc khoa Khoa học Sinh học.  **1.** Đội Công tác Xã hội và **2.** Đội Xung kích Khoa Khoa học Sinh học hoạt động trong tình nguyện. **1.** Đội Văn nghệ Rạng Đông, **2.** Đội Văn nghệ Xung kích Nhịp Điệu Xanh, và **3.** Đội Văn nghệ MFB–Melody from Bio hoạt động trong lĩnh vực văn nghệ.  Không có thông tin về đội nào hoạt động trong bảo vệ môi trường."
Hội cổ động viên có tên gọi là gì và thuộc đơn vị nào quản lý?,Dựa trên tài liệu được cung cấp: **1.** Hội cổ động viên có tên gọi là Hội cổ động viên (Nong Lam Buffaloes) NLB.  **1.** Hội cổ động viên thuộc Hội Thể thao quản lý.
Đội nào có email là melodyfrombiotech@tuoitrenonglam.com và hoạt động trong lĩnh vực văn nghệ?,Dựa trên tài liệu được cung cấp: **1.** Đội Văn nghệ MFB–Melody from Bio có email là melodyfrombiotech@tuoitrenonglam.com.  **1.** Đội Văn nghệ Rạng Đông và **2.** Đội Văn nghệ MFB–Melody from Bio hoạt động trong lĩnh vực văn nghệ.
"Đội nào có slogan “Xung kích, kết nối nhiệt huyết – tình nguyện – trách nhiệm” và chủ nhiệm là Đỗ Minh Anh?","**1.** Không có thông tin về đội nào có slogan “Xung kích, kết nối nhiệt huyết – tình nguyện – trách nhiệm”.
**2.** Không có thông tin về chủ nhiệm của đội có slogan “Xung kích, kết nối nhiệt huyết – tình nguyện – trách nhiệm”."
Tên fanpage của đội cổ động thể thao tại Trường Đại học Nông Lâm TP.HCM là gì?,Không có thông tin.
Địa chỉ của cơ sở chính Trường Đại học Nông Lâm TP.HCM nằm ở đâu?,"Địa chỉ của cơ sở chính Trường Đại học Nông Lâm TP.HCM là: **Khu phố 22-23, Phường Linh Trung, Thành phố Thủ Đức, Thành phố Hồ Chí Minh.**"
Website chính thức của cơ sở chính Trường Đại học Nông Lâm TP.HCM là gì?,Website chính thức của cơ sở chính Trường Đại học Nông Lâm TP.HCM là: **https://www.hcmuaf.edu.vn**
Email liên hệ của văn phòng hành chính tại cơ sở chính là gì?,Email liên hệ của văn phòng hành chính tại cơ sở chính là: **vphanhchinh@hcmuaf.edu.vn**
Phân hiệu Ninh Thuận của Trường Đại học Nông Lâm TP.HCM có địa chỉ ở đâu?,"Địa chỉ của Phân hiệu Trường Đại học Nông Lâm TP.HCM tại Ninh Thuận là: **Số 8 đường Yên Ninh, Thị trấn Khánh Hải, Huyện Ninh Hải, Tỉnh Ninh Thuận.**"
Số điện thoại của phân hiệu Gia Lai là gì?,Số điện thoại của Phân hiệu Trường Đại học Nông Lâm TP.HCM tại Gia Lai là: **0269.3877.035**
Website của phân hiệu Gia Lai là gì?,Website của Phân hiệu Trường Đại học Nông Lâm TP.HCM tại Gia Lai là: **https://phgl.hcmuaf.edu.vn/**
Email liên hệ với phân hiệu tại Ninh Thuận là gì?,Email liên hệ với Phân hiệu Trường Đại học Nông Lâm TP.HCM tại Ninh Thuận là: **phnt@hcmuaf.edu.vn**
Địa chỉ của phân hiệu Trường tại Gia Lai nằm ở đâu?,"Địa chỉ của Phân hiệu Trường Đại học Nông Lâm TP.HCM tại Gia Lai là: **Đường Trần Nhật Duật, Thông 01, Xã Diên Phú, Thành phố Pleiku, Tỉnh Gia Lai.**"
Cơ sở nào của Trường Đại học Nông Lâm TP.HCM có địa chỉ tại Thành phố Thủ Đức?,Cơ sở của Trường Đại học Nông Lâm TP.HCM có địa chỉ tại Thành phố Thủ Đức là: **Cơ sở chính.**
"Phân hiệu nào có địa chỉ ở Thị trấn Khánh Hải, Huyện Ninh Hải?","Phân hiệu có địa chỉ ở Thị trấn Khánh Hải, Huyện Ninh Hải là: **Phân hiệu Trường Đại học Nông Lâm TP.HCM tại Ninh Thuận.**"
Sinh viên được cấp những giấy tờ gì khi đủ điều kiện công nhận tốt nghiệp?,"Sinh viên đủ điều kiện công nhận tốt nghiệp được nhà trường cấp:
**1. Bằng tốt nghiệp**
**2. Bảng điểm học tập và rèn luyện**
**3. Hồ sơ SV**
**4. Các giấy tờ có liên quan khác**"
Trong trường hợp nào sinh viên được xét vào ký túc xá?,Không có thông tin
Sinh viên được tạo điều kiện tham gia những hoạt động nào ngoài học tập?,"Sinh viên được tạo điều kiện tham gia:
**1. Các hoạt động Đoàn - Hội sinh viên**
**2. Các hoạt động các đơn vị khác trong trường.**"
Những hoạt động học thuật nào sinh viên được tham gia theo quyền lợi của mình?,Không có thông tin
Sinh viên có quyền gì trong việc đề xuất ý kiến về hoạt động của nhà trường?,Sinh viên có quyền: **Được trực tiếp hoặc thông qua đại diện hợp pháp của mình kiến nghị với nhà trường các giải pháp góp phần xây dựng nhà trường.**
Sinh viên có quyền nghỉ học như thế nào theo quy định?,"Sinh viên được xin nghỉ học tạm thời và bảo lưu kết quả đã học trong các trường hợp sau:
**1. Được điều động vào lực lượng vũ trang;**
**2. Được cơ quan có thẩm quyền điều động, đại diện quốc gia tham dự các kỳ thi, giải đấu quốc tế;**
**3. Bị ốm, thai sản hoặc tai nạn phải điều trị thời gian dài có chứng nhận của cơ sở khám bệnh, chữa bệnh có thẩm quyền theo quy định của Bộ Y tế;**
**4. Vì lý do cá nhân khác nhưng đã phải học xong tối thiểu 01 học kỳ, không thuộc các trường hợp bị xem xét buộc thôi học hoặc xem xét kỷ luật và phải đạt điểm trung bình chung tích luỹ (ĐTBCTL) không dưới 2,00.**

Sinh viên có nhu cầu nghỉ học tạm thời hoặc thôi học, cần:
**1. Nộp hồ sơ với đầy đủ minh chứng theo quy định.**
**2. Hiệu trưởng ra quyết định cho phép sinh viên nghỉ học tạm thời hoặc thôi học.**

Hết thời gian nghỉ học tạm thời, khi muốn trở lại học tiếp, sinh viên phải:
**1. Viết đơn gửi Hiệu trưởng chậm nhất một tháng trước khi bắt đầu học kỳ mới.**
**2. Hiệu trưởng sẽ quyết định thu nhận sinh viên học lại.**
**3. Sinh viên được vào học lại liên hệ CVHT để được hướng dẫn đăng ký học phần.**"
Những chính sách nào của Nhà nước mà sinh viên được hưởng?,Không có thông tin
Điều kiện nào để sinh viên được nhận vào học đúng ngành nghề đã đăng ký?,Không có thông tin
Sinh viên tốt nghiệp loại giỏi và rèn luyện tốt được hưởng quyền lợi gì?,"Sinh viên được hưởng quyền lợi: **Được hưởng chính sách ưu tiên của Nhà nước trong tuyển dụng vào các cơ quan Nhà nước nếu tốt nghiệp loại giỏi, rèn luyện tốt và được hưởng các chính sách ưu tiên khác theo quy định về tuyển dụng cán bộ, công chức, viên chức.**

Sinh viên rèn luyện tốt được hưởng quyền lợi:
**1. ĐRL của sinh viên từng học kỳ là tiêu chí để xét học bổng khuyến khích học tập, xếp loại và khen thưởng cuối mỗi năm học.**"
"Trong học tập, sinh viên được sử dụng những phương tiện gì theo quyền lợi?",Không có thông tin
Sinh viên có nghĩa vụ gì trong việc bảo vệ tài sản của nhà trường và phát huy truyền thống?,"Sinh viên có nghĩa vụ: **Giữ gìn và bảo vệ tài sản của nhà trường.**

Sinh viên có nghĩa vụ: **Góp phần xây dựng, bảo vệ và phát huy truyền thống của nhà trường.**"
Sinh viên phải tham gia những hoạt động tình nguyện nào phù hợp với năng lực và sức khỏe?,Không có thông tin.
Sinh viên phải đóng học phí như thế nào?,"Sinh viên phải:
**1. Hoàn thành nghĩa vụ đóng học phí cho học phần đã đăng ký.**
**2. Không được hoàn trả học phí những học phần đã rút.**"
Sinh viên không được làm gì trong phòng thi để tránh gian lận?,"Trong phòng thi, sinh viên không được:
**1. Mang tài liệu vào phòng thi**
**2. Đưa đề thi ra ngoài nhờ làm thay**
**3. Ném tài liệu vào phòng thi**
**4. Vẽ bậy vào bài thi**
**5. Bỏ thi không có lý do chính đáng**
**6. Các hình thức gian lận khác trong học tập, thi, kiểm tra.**"
Sinh viên bị cấm sử dụng hoặc phát tán những chất hoặc thông tin nào trong trường?,"Sinh viên bị cấm sử dụng, tàng trữ, lưu hành trong trường các chất sau:
**1. Ma túy**
**2. Các chế phẩm của ma túy**
**3. Các chất độc hại khác**

Sinh viên bị cấm tuyên truyền, lưu hành, tàng trữ, mua bán:
**1. Văn hóa phẩm đồi trụy**
**2. Văn hóa phẩm phản động**
**3. Mê tín dị đoan**"
Sinh viên không được tham gia hoặc cổ vũ hoạt động trái phép nào?,"Sinh viên không được tham gia các hoạt động sau:
**1. Tổ chức hoặc tham gia các hoạt động cờ bạc, cá độ dưới mọi hình thức;**
**2. Tổ chức hoặc tham gia các hoạt động trái pháp luật khác.**
**3. Chứa chấp, môi giới mại dâm, buôn bán người, tổ chức hoặc tham gia hoạt động tội phạm khác.**

Không có thông tin."
"Khi phát hiện hành vi tiêu cực hoặc gian lận trong học tập, sinh viên phải làm gì?","Không có thông tin.
Không có thông tin."
Sinh viên được điều động làm việc sau khi nhận học bổng phải thực hiện gì?,Không có thông tin
Sinh viên không được đăng tải nội dung nào trên mạng xã hội?,"Sinh viên không được đăng tải, bình luận chia sẻ bài viết, hình ảnh có nội dung:
**1. Xuyên tạc**
**2. Dung tục**
**3. Xâm phạm quyền con người**
**4. Kích động biểu tình trái pháp luật**
**5. Gây rối**
**6. Chống phá Đảng, Nhà nước.**"
"Sinh viên có nghĩa vụ tôn trọng nhà giáo và cán bộ nhà trường (Điều 5), vậy hành vi cụ thể nào đối với họ bị nghiêm cấm theo Điều 6?","Không có thông tin.
Không có thông tin."
"Theo Điều 5, sinh viên phải thực hiện nhiệm vụ học tập và rèn luyện trung thực, nhưng những hình thức gian lận nào trong học tập bị cấm tuyệt đối theo Điều 6?","Không có thông tin.

Những hình thức gian lận trong học tập, thi, kiểm tra bị cấm theo tài liệu là:
**1. Mang tài liệu vào phòng thi**
**2. Đưa đề thi ra ngoài nhờ làm thay**
**3. Ném tài liệu vào phòng thi**
**4. Vẽ bậy vào bài thi**
**5. Bỏ thi không có lý do chính đáng**
**6. Các hình thức gian lận khác trong học tập, thi, kiểm tra.**"
"Trong khi sinh viên có nghĩa vụ tham gia phòng chống tiêu cực, gian lận trong học tập (Điều 5.9), thì hành vi gian lận cụ thể nào được liệt kê là không được làm trong Điều 6?","Không có thông tin.

Những hình thức gian lận trong học tập, thi, kiểm tra được liệt kê là không được làm theo tài liệu là:
**1. Mang tài liệu vào phòng thi**
**2. Đưa đề thi ra ngoài nhờ làm thay**
**3. Ném tài liệu vào phòng thi**
**4. Vẽ bậy vào bài thi**
**5. Bỏ thi không có lý do chính đáng**
**6. Các hình thức gian lận khác trong học tập, thi, kiểm tra.**"
"Sinh viên có nghĩa vụ tham gia đảm bảo an ninh, trật tự (Điều 5.10), vậy những hành vi nào liên quan đến gây rối an ninh hoặc tụ tập trái phép bị cấm theo Điều 6?","Không có thông tin.

Những hành vi bị cấm theo tài liệu liên quan đến gây rối an ninh hoặc tụ tập trái phép là:
**1. Tham gia tụ tập đông người, biểu tình, khiếu kiện trái pháp luật.**
**2. Gây rối an ninh, trật tự trong trường hoặc nơi công cộng.**"
"Với nghĩa vụ chấp hành pháp luật Nhà nước (Điều 5.1), những hành vi nào liên quan đến các chất cấm, vũ khí hoặc thông tin phản động bị sinh viên nghiêm cấm thực hiện theo Điều 6?","Không có thông tin.

Sinh viên bị cấm thực hiện các hành vi sau liên quan đến chất cấm:
**1. Sử dụng trong trường Ma túy, các chế phẩm của ma túy, các chất độc hại khác.**
**2. Tàng trữ trong trường Ma túy, các chế phẩm của ma túy, các chất độc hại khác.**
**3. Lưu hành trong trường Ma túy, các chế phẩm của ma túy, các chất độc hại khác.**

Không có thông tin.

Những hành vi bị cấm theo tài liệu liên quan đến thông tin phản động là:
**1. Tuyên truyền, lưu hành, tàng trữ, mua bán Văn hóa phẩm phản động.**"
"Khoản 1 quy định số lượng sinh viên tối thiểu cho lớp lý thuyết là 30, vậy điều gì sẽ xảy ra nếu lớp lý thuyết có ít hơn 30 sinh viên đăng ký theo Khoản 2a và Khoa/Bộ môn có thể làm gì để lớp vẫn diễn ra theo Khoản 2d?","Theo tài liệu: **Số lượng sinh viên tối thiểu để mở lớp lý thuyết hoặc lý thuyết kết hợp thực hành là 30.**

Không có thông tin.

Trong các trường hợp khác, Hiệu trưởng quyết định trên cơ sở đề xuất của Trưởng Khoa. Khoa/Bộ môn (thông qua Trưởng Khoa) có thể: **Đề xuất lên Hiệu trưởng.**"
"Theo Khoản 2, lớp thực hành sẽ bị hủy nếu có dưới 20 sinh viên đăng ký. Nếu Khoa/Bộ môn muốn duy trì lớp này theo Khoản 2d, học phí cho mỗi sinh viên trong lớp đó sẽ được tính như thế nào?","Theo tài liệu: **Trường sẽ hủy lớp thực hành, thực tập, đồ án có số lượng đăng ký ít hơn 20 sinh viên.**

Theo tài liệu: Nếu Khoa/Bộ môn muốn duy trì lớp thực hành, đồ án có dưới 20 sinh viên đăng ký, học phí của 01 sinh viên thuộc lớp này được tính như sau:
**Mức thu học phần thực hành, đồ án = (Đơn giá/tín chỉ x Số tín chỉ x 20)/ Số lượng sinh viên đăng ký**"
"Điều kiện về số lượng sinh viên tối thiểu để mở lớp học phần lý thuyết là 30 theo Khoản 1. Vậy nếu có 30 sinh viên cùng nguyện vọng học một học phần chưa có trong kế hoạch, thủ tục để mở thêm lớp học phần này theo Khoản 3 là gì?","Theo tài liệu: **Đối với các học phần lý thuyết hoặc lý thuyết kết hợp thực hành: Số lượng sinh viên tối thiểu để mở lớp là 30.**

Không có thông tin."
"Sinh viên phải tham dự tối thiểu 80% số giờ đối với học phần lý thuyết theo Khoản 4c. Nếu sinh viên vi phạm quy định này, họ có được dự thi không và điểm cuối cùng ghi nhận cho học phần đó là gì?","Theo tài liệu: **Sinh viên chỉ được dự thi đánh giá học phần khi Tham dự tối thiểu 80% số giờ đối với các học phần lý thuyết.**

Theo tài liệu: Nếu sinh viên vắng lên lớp nhiều hơn thời gian quy định (bao gồm việc vi phạm quy định tham dự tối thiểu 80% số giờ đối với học phần lý thuyết), họ **sẽ bị cấm thi.**

Theo tài liệu: Điểm cuối cùng ghi nhận cho học phần lý thuyết nếu sinh viên vi phạm quy định tham dự tối thiểu 80% số giờ (bị cấm thi) là: **Điểm F vào bảng điểm.**"
Khoản 4c yêu cầu sinh viên tham dự 100% số giờ học phần thực hành. Hậu quả nếu sinh viên không đáp ứng yêu cầu này là gì và điểm số học phần đó sẽ ra sao?,"Theo tài liệu: **Sinh viên chỉ được dự thi đánh giá học phần khi Tham dự đầy đủ 100% số giờ đối với các học phần thực hành, thí nghiệm, thực tập ngoài trường, lý thuyết kết hợp thực hành.**

Theo tài liệu: Nếu sinh viên không đáp ứng yêu cầu tham dự 100% số giờ học phần thực hành, thí nghiệm, thực tập ngoài trường, lý thuyết kết hợp thực hành:
**1. Sinh viên vắng lên lớp nhiều hơn thời gian quy định sẽ bị cấm thi.**
**2. Sinh viên bị cấm thi học phần sẽ nhận điểm F vào bảng điểm.**

Theo tài liệu: Nếu sinh viên không đáp ứng yêu cầu tham dự 100% số giờ học phần thực hành, thí nghiệm, thực tập ngoài trường, lý thuyết kết hợp thực hành (bị cấm thi), điểm số học phần thực hành sẽ là: **Điểm F vào bảng điểm.**"
"Khoản 3a quy định học phần chỉ được tích lũy khi đạt từ điểm D trở lên. Vậy, theo thang điểm 10, điểm số tối thiểu sinh viên cần đạt là bao nhiêu?","Không có thông tin.
Không có thông tin."
"Điểm học phần được tính từ tổng các điểm thành phần nhân với trọng số (Khoản 3). Nếu điểm tổng kết theo thang điểm 10 là 6.7, điểm chữ tương ứng và cách quy đổi sang thang điểm 4 theo Khoản 3a là gì?","Theo tài liệu: **Điểm học phần được tính từ tổng các điểm thành phần nhân với trọng số tương ứng.**

Theo tài liệu: Nếu điểm tổng kết theo thang điểm 10 là 6.7, điểm chữ tương ứng là: **Điểm C+**

Theo tài liệu: Nếu điểm tổng kết theo thang điểm 10 là 6.7 (tương ứng với Điểm C+), cách quy đổi sang thang điểm 4 là: **2.5**"
"Theo Khoản 3c, điểm I (chưa hoàn thiện) được áp dụng trong trường hợp nào và nếu sinh viên không hoàn thành học phần trong thời hạn quy định, hậu quả sẽ là gì?","Theo tài liệu: Điểm I (chưa hoàn thiện) được áp dụng trong trường hợp: **Học phần không tính vào điểm trung bình học tập và SV được phép hoãn thi, kiểm tra có thời hạn.**

Nếu sinh viên không hoàn thành học phần không tính vào điểm trung bình học tập trong thời hạn quy định (trường hợp được phép hoãn thi, kiểm tra), điểm I sẽ chuyển thành: **Điểm F.**"
Điểm R được ghi nhận cho các học phần sinh viên rút theo quy định (Khoản 3c). Điểm này có được tính vào Điểm trung bình chung học kỳ (ĐTBCHK) và Điểm trung bình chung tích lũy (ĐTBCTL) không?,"Theo tài liệu: **Những học phần đã rút sẽ nhận điểm R trong Bảng điểm học kỳ tương ứng.**

Không có thông tin.
Không có thông tin."
"Sinh viên chuyển trường hoặc học văn bằng 2 có thể được bảo lưu và chuyển điểm học phần (Khoản 3d). Vậy, điểm tối thiểu theo thang điểm 10 họ cần đạt ở học phần đó là bao nhiêu theo Khoản 3a?","Theo tài liệu: Sinh viên chuyển trường hoặc học văn bằng 2 **có thể được xem xét bảo lưu và chuyển điểm học phần** khi đã tích lũy điểm học phần ≥ 5,5 (đối với thang điểm 10) hoặc ≥ 2,0 (đối với thang điểm 4).

Theo tài liệu: Điểm tối thiểu theo thang điểm 10 sinh viên cần đạt ở học phần để được bảo lưu và chuyển điểm là: **≥ 5,5**"
"Điểm trung bình chung học kỳ (ĐTBCHK) được tính dựa trên điểm các học phần đã học trong kỳ, kể cả điểm F (Khoản 1b). Vậy, điểm F này được quy đổi thành điểm số bao nhiêu theo Khoản 2 khi tính ĐTBCHK?","Theo tài liệu: **ĐTBCHK là trung bình có trọng số của điểm các học phần mà sinh viên đã học trong học kỳ (kể cả các học phần bị điểm F và học phần điều kiện).**

Theo tài liệu: Điểm F được quy đổi sang thang điểm 4.0 là: **0.0**"
"Điểm trung bình chung tích lũy (ĐTBCTL) không bao gồm các học phần bị điểm F (Khoản 1b). Nếu một sinh viên có ĐTBCTL là 3.3, họ sẽ được xếp loại học lực gì theo Khoản 4?","Theo tài liệu: ĐTBCTL: **Là trung bình có trọng số của điểm các học phần đã tích lũy tính đến thời điểm xét (không bao gồm các học phần điều kiện và các học phần bị điểm F).**

Theo tài liệu: Nếu một sinh viên có ĐTBCTL là 3.3, họ sẽ được xếp loại học lực: **Giỏi.**"
"Theo Khoản 4, để được xếp loại học lực Khá, sinh viên cần đạt ĐTBCHK hoặc ĐTBCTL trong khoảng nào, và theo Khoản 2, những điểm chữ nào (ví dụ C, C+, B) tương ứng với khoảng điểm số này?","**1.** Để được xếp loại học lực Khá, sinh viên cần đạt ĐTBCTL trong khoảng **2,50 đến 3,19**.
**2.** Không có thông tin về điểm chữ tương ứng với khoảng điểm số để được xếp loại học lực Khá theo Khoản 2."
"Tổng số tín chỉ tích lũy dùng để xếp trình độ năm học chỉ tính các học phần có điểm từ D trở lên (Khoản 1a). Nếu một sinh viên chương trình Cử nhân tích lũy được 70 tín chỉ (đã trừ các học phần điểm F), họ sẽ được xếp vào trình độ năm thứ mấy theo Khoản 5?","**1.** Tổng số tín chỉ tích lũy dùng để xếp trình độ năm học chỉ tính các học phần có điểm từ D trở lên (Khoản 1a): Không có thông tin.

**2.**  Sinh viên chương trình Cử nhân tích lũy được 70 tín chỉ (đã trừ các học phần điểm F), sẽ được xếp vào trình độ năm thứ ba theo Khoản 5."
"Khoản 1b định nghĩa ĐTBCHK tính cả điểm F, trong khi ĐTBCTL không tính điểm F. Nếu một sinh viên có ĐTBCHK là 1.8, loại học lực tương ứng theo Khoản 4 là gì?","**1.** Khoản 1b định nghĩa ĐTBCHK tính cả điểm F, trong khi ĐTBCTL không tính điểm F.: Không có thông tin.

**2.** Nếu một sinh viên có ĐTBCHK là 1.8, loại học lực tương ứng theo Khoản 4 là Yếu."
